dataset,class_name,prompt,content,sentence_count
CUB,white breasted kingfisher,"Use 10 sentences to describe the the appearance of the white breasted kingfisher:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The White-breasted Kingfisher is a strikingly handsome bird, immediately recognizable by its vibrant plumage.</sentence>
<sentence>Its most prominent feature is its large, deep crimson bill, which stands out boldly against its head.</sentence>
<sentence>The crown of its head is a rich, deep blue, often appearing almost iridescent in bright sunlight.</sentence>
<sentence>A contrasting bright white patch adorns its throat and upper breast, giving the species its common name.</sentence>
<sentence>The back and wings of the White-breasted Kingfisher are a vibrant, almost electric blue, creating further visual appeal.</sentence>
<sentence>Its tail is a darker shade of blue, often with subtle undertones that can appear black in certain light.</sentence>
<sentence>The bird possesses short legs and feet, which are typically red or reddish-orange.</sentence>
<sentence>Its eyes are dark and beady, adding to its alert and watchful demeanor.</sentence>
<sentence>The overall build is robust and stocky, indicative of its terrestrial hunting habits.</sentence>
<sentence>When perched, the striking contrast between its blue back, white breast, and red bill makes it an unforgettable sight.</sentence>",10
CUB,white breasted kingfisher,"Use 10 sentences to describe the the color of the white breasted kingfisher:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The white-breasted kingfisher displays a striking contrast on its ventral side.</sentence>
<sentence>Its breast is a pure, unblemished white, devoid of any specks or shading.</sentence>
<sentence>This ivory expanse extends from the throat down to the belly, forming a brilliant beacon.</sentence>
<sentence>The white is so luminous it can appear almost iridescent in certain lights.</sentence>
<sentence>It creates a sharp and defined demarcation with the surrounding plumage.</sentence>
<sentence>The purity of the white serves to highlight the vibrancy of its other colors.</sentence>
<sentence>While predominantly white, there might be the faintest hint of creaminess in some individuals.</sentence>
<sentence>This clean white breast is a defining characteristic, instantly recognizable.</sentence>
<sentence>It provides a cool, calming counterpoint to the bird's more flamboyant upperparts.</sentence>
<sentence>The stark white breast is a testament to the bird's elegant and bold coloration.</sentence>",10
CUB,white breasted kingfisher,"Use 10 sentences to describe the the pattern of the white breasted kingfisher:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The white-breasted kingfisher exhibits a striking and distinctive pattern, immediately recognizable by its vibrant plumage.</sentence>
<sentence>Its most prominent feature is the broad, clean band of white that stretches across its breast and upper belly.</sentence>
<sentence>This stark white contrasts sharply with the rich, rufous-brown or chestnut coloration that defines its back, wings, and tail.</sentence>
<sentence>The upper parts of the head and nape are typically a deep, earthy brown, often with subtle streaking.</sentence>
<sentence>A notable characteristic is the presence of bold, black stripes originating from the base of the beak, passing through the eye, and extending towards the nape, creating a masked appearance.</sentence>
<sentence>These dark stripes are particularly prominent against the otherwise lighter facial feathers around the eye.</sentence>
<sentence>The throat and sides of the neck are usually a paler buff or creamy white, seamlessly transitioning into the vibrant breast patch.</sentence>
<sentence>The legs and feet are a bright coral-red, providing a striking visual accent against its predominantly brown and white body.</sentence>
<sentence>In flight, the undersides of the wings often reveal a paler, buffy hue, while the upper wing surfaces mirror the rufous-brown of the back.</sentence>
<sentence>Overall, the white-breasted kingfisher's pattern is a bold combination of contrasting colors, emphasizing its distinctive white breast and masked facial markings.</sentence>",10
CUB,white breasted kingfisher,"Use 10 sentences to describe the the shape of the white breasted kingfisher:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The white-breasted kingfisher possesses a striking and robust build.</sentence>
<sentence>Its body is compact and powerfully muscled, indicative of its aerial prowess.</sentence>
<sentence>A distinctly large, somewhat rounded head dominates its profile, housing its keen eyes.</sentence>
<sentence>The beak is a prominent feature, long, stout, and dagger-like, tapering to a sharp point.</sentence>
<sentence>Its neck appears short and thick, seamlessly connecting the imposing head to the body.</sentence>
<sentence>The chest and belly are a pristine, unbroken expanse of white, giving the bird its name.</sentence>
<sentence>This white plumage contrasts sharply with the darker, iridescent blues and greens of its upperparts and wings.</sentence>
<sentence>Its legs are short and sturdy, often appearing tucked away during flight.</sentence>
<sentence>When perched, its posture is upright and alert, showcasing its compact silhouette.</sentence>
<sentence>In flight, the white-breasted kingfisher typically displays a direct and purposeful wingbeat, with a somewhat broad-winged appearance.</sentence>",10
CUB,red legged kittiwake,"Use 10 sentences to describe the what the red legged kittiwake looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The red-legged kittiwake is a medium-sized seabird, typically measuring around 40 centimeters in length with a wingspan of approximately 1 meter.</sentence>
<sentence>Its plumage is predominantly white, especially on the underparts of its body and wings.</sentence>
<sentence>The back and outer wings are a soft, pearly gray, providing a subtle contrast to the white.</sentence>
<sentence>A distinguishing feature, and the source of its name, are its bright red legs and feet, which are often clearly visible when the bird is perched or in flight.</sentence>
<sentence>The head is typically white, with a delicate black eye-ring that gives it a somewhat masked appearance.</sentence>
<sentence>Its bill is relatively short and stout, often a pale yellow or greenish hue, sometimes with a dusky tip.</sentence>
<sentence>In breeding plumage, subtle changes may occur, although the core coloration remains consistent.</sentence>
<sentence>Immature birds can have more mottled plumage, gradually developing the characteristic white and gray of adults.</sentence>
<sentence>The overall impression of the red-legged kittiwake is one of graceful, clean lines and a striking splash of red.</sentence>
<sentence>Like other kittiwakes, they possess a somewhat gull-like shape, adapted for soaring and diving in marine environments.</sentence>",10
CUB,red legged kittiwake,"Use 10 sentences to describe the the appearance of the red legged kittiwake:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The red-legged kittiwake is a striking seabird, instantly recognizable by its vibrant red legs and feet.</sentence>
<sentence>Its plumage is predominantly a pristine white, particularly on its underparts and head.</sentence>
<sentence>The upperparts, including the back and wings, are a sophisticated slate-grey.</sentence>
<sentence>Distinctive black wingtips provide a sharp contrast against the grey of the wings.</sentence>
<sentence>The bird's head is adorned with a bright yellow eye, adding a lively spark to its face.</sentence>
<sentence>A thin, dark line often extends from the base of the beak to the eye, subtly defining its features.</sentence>
<sentence>Its beak is a bright yellow, tapering to a sharp point, perfectly suited for its diet.</sentence>
<sentence>The overall build is quite graceful, with a slender body and long, pointed wings typical of a gull.</sentence>
<sentence>The intensity of the red on its legs can vary, sometimes appearing a deep crimson and at other times a brighter scarlet.</sentence>
<sentence>Even in flight, the bright red legs are a prominent and defining characteristic of this charismatic bird.</sentence>",10
CUB,red legged kittiwake,"Use 10 sentences to describe the the color of the red legged kittiwake:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The red-legged kittiwake boasts a striking and distinctive coloration, primarily dominated by its crisp white plumage.</sentence>
<sentence>This pristine white covers its head, neck, and underparts, creating a clean and bright appearance.</sentence>
<sentence>Its back and upper wings are a sophisticated slate-gray, providing a sharp contrast to the white.</sentence>
<sentence>The most defining feature, however, are its legs and feet, which are a vibrant, almost fiery, red.</sentence>
<sentence>This intense red often extends slightly onto the lower belly, creating a subtle blend.</sentence>
<sentence>The beak is a beautiful yellow, often tipped with a darker hue, adding another touch of color.</sentence>
<sentence>Around its eyes, a thin ring of crimson skin is often visible, enhancing its alert expression.</sentence>
<sentence>The wingtips themselves are tipped with black, adding a bold outline to its soaring form.</sentence>
<sentence>In flight, the combination of white, gray, and red creates a visually arresting spectacle against the ocean backdrop.</sentence>
<sentence>Even the intensity of the red on its legs can vary slightly, sometimes appearing as a darker, deeper crimson.</sentence>",10
CUB,red legged kittiwake,"Use 10 sentences to describe the the pattern of the red legged kittiwake:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The red-legged kittiwake exhibits a striking black and white plumage pattern.</sentence>
<sentence>During the breeding season, the adult's legs turn a vivid red, hence its name.</sentence>
<sentence>Its back and wings are a deep black, contrasting sharply with its white underparts and belly.</sentence>
<sentence>The head and neck are predominantly white, often with a faint grey wash.</sentence>
<sentence>A distinctive black eye-ring encircles its dark eyes, adding to its alert appearance.</sentence>
<sentence>The wingtips are also black, forming a clear demarcation against the white of the rest of the wing.</sentence>
<sentence>Juvenile birds typically have a mottled grey and black appearance on their wings, lacking the stark contrast of adults.</sentence>
<sentence>Their legs are usually a duller yellow or greyish-pink when young.</sentence>
<sentence>The tail is short and forked, usually appearing white with black outer edges.</sentence>
<sentence>This bold patterning aids in species recognition and camouflage against the sea and sky.</sentence>",10
CUB,red legged kittiwake,"Use 10 sentences to describe the the shape of the red legged kittiwake:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The red-legged kittiwake possesses a streamlined, avian form, characteristic of seabirds built for efficient flight.</sentence>
<sentence>Its body is moderately plump, suggesting a good store of energy for long journeys over the ocean.</sentence>
<sentence>The wings are long and pointed, tapering to sharp tips, ideal for soaring and gliding on air currents.</sentence>
<sentence>When at rest, the wings are held neatly folded against its sides.</sentence>
<sentence>Its tail is relatively short and slightly forked, aiding in maneuverability during flight and landing.</sentence>
<sentence>The neck is of medium length, allowing for a good range of motion for feeding and preening.</sentence>
<sentence>The head is somewhat rounded, giving a compact and tidy appearance above the neck.</sentence>
<sentence>Its legs, though not prominently visible when flying, are of moderate length and appear sturdy.</sentence>
<sentence>The beak is sharp and slightly hooked, a typical adaptation for catching fish and other marine prey.</sentence>
<sentence>Overall, the red-legged kittiwake presents a balanced and athletic silhouette, well-adapted to its marine environment.</sentence>",10
CUB,horned lark,"Use 10 sentences to describe the what the horned lark looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The horned lark is a small, sparrow-sized songbird, measuring about six to eight inches in length.</sentence>
<sentence>Its plumage is predominantly a sandy brown or grayish-brown on its back and wings, providing excellent camouflage against open ground.</sentence>
<sentence>The underside is typically paler, ranging from buff to white, often with dark streaking on the breast and flanks.</sentence>
<sentence>The most distinctive feature, giving the bird its name, is the pair of small, black, feather tufts that resemble horns or horns extending from the sides of its head.</sentence>
<sentence>These ""horns"" are most prominent when the bird is excited or alarmed.</sentence>
<sentence>The head itself is adorned with black markings, including a black mask across the eyes and sometimes a black bib on the throat, which can be more pronounced in males.</sentence>
<sentence>A narrow white or buffy line often extends above the eye, creating a contrasting eyebrow.</sentence>
<sentence>The bill is short, conical, and typically dark in color, adapted for feeding on seeds and insects.</sentence>
<sentence>Their legs and feet are slender and a dull pinkish or grayish color, suited for walking and running on the ground.</sentence>
<sentence>Overall, the horned lark presents a subtle yet recognizable appearance, characterized by its subtle coloration and the iconic feather tufts.</sentence>",10
CUB,horned lark,"Use 10 sentences to describe the the appearance of the horned lark:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The horned lark is a small, ground-dwelling songbird, instantly recognizable by its distinctive head ornamentation.</sentence>
<sentence>Its plumage is primarily a sandy brown or grayish-brown, providing excellent camouflage against open, arid landscapes.</sentence>
<sentence>The most striking feature is its ""horns,"" which are actually elongated black feathers that stand erect from the crown of its head.</sentence>
<sentence>A black mask adorns its face, contrasting sharply with a white or buff-colored throat and belly.</sentence>
<sentence>The back of the neck often displays a rufous or reddish-brown patch.</sentence>
<sentence>Its wings are a blend of brown and black, with a distinctive white trailing edge visible in flight.</sentence>
<sentence>The bill of the horned lark is relatively short and conical, adapted for foraging on seeds and insects.</sentence>
<sentence>Its legs are a dusky color, and it possesses a slender body with a long tail.</sentence>
<sentence>During breeding season, the male's black breast band becomes more prominent, often edged with white.</sentence>
<sentence>Overall, the horned lark presents a neat, compact appearance, with its unique ""horns"" being its most memorable characteristic.</sentence>",10
CUB,horned lark,"Use 10 sentences to describe the the color of the horned lark:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The horned lark presents a captivating tapestry of earthy tones, blending seamlessly with its grassland habitat.</sentence>
<sentence>Its back and wings are typically a rich, sandy brown, often streaked with darker browns and blacks, offering excellent camouflage.</sentence>
<sentence>The underparts are usually a pale gray or buff, providing a subtle contrast to the darker upper body.</sentence>
<sentence>A distinctive feature is the black bib on the throat and upper breast, a bold mark against its lighter belly.</sentence>
<sentence>The head is a mosaic of colors: a warm brown crown, often darker on the males.</sentence>
<sentence>Most striking are the ""horns,"" which are actually small tufts of black feathers extending from behind the eyes, giving the bird its name.</sentence>
<sentence>A narrow, white or pale buff supercilium, or eyebrow stripe, arches above the eye, framing its gaze.</sentence>
<sentence>Around the eye, there are often subtle hints of grayish or buffy coloration.</sentence>
<sentence>The beak is typically dark gray or black, sharp and pointed for foraging.</sentence>
<sentence>In flight, the white outer tail feathers flash conspicuously, revealing another aspect of its subtly patterned plumage.</sentence>",10
CUB,horned lark,"Use 10 sentences to describe the the pattern of the horned lark:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The horned lark exhibits a distinctive plumage characterized by a sandy brown back and wings, providing excellent camouflage in its grassland habitats.</sentence>
<sentence>Its most striking feature is the black ""horn"" or tuft of feathers that extends from behind its eye, giving it its name.</sentence>
<sentence>A black breast band, more prominent in males, is a common feature, often broken by a white or buff throat.</sentence>
<sentence>The face displays a complex pattern of black and white markings, including a black malar stripe and a white supercilium (eyebrow).</sentence>
<sentence>Juvenile horned larks are more streaked and lack the prominent black markings and horns of adults until they molt.</sentence>
<sentence>During the breeding season, males often display a brighter, more contrasting pattern, particularly on the head and breast.</sentence>
<sentence>The underside is typically pale, ranging from off-white to buff, with some streaking on the flanks becoming more apparent in certain subspecies.</sentence>
<sentence>Their cryptic coloration allows them to blend seamlessly with the earth and sparse vegetation of their open country environment.</sentence>
<sentence>Even when perched, their muted tones and intricate facial patterns contribute to their ability to avoid detection.</sentence>
<sentence>The overall impression is of a subtly patterned bird, perfectly adapted to its open, terrestrial lifestyle.</sentence>",10
CUB,horned lark,"Use 10 sentences to describe the the shape of the horned lark:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The horned lark possesses a compact and somewhat rounded body, reminiscent of a small, plump bird.</sentence>
<sentence>Its most distinctive feature, and the origin of its name, are the small, erect tufts of feathers on either side of its head, resembling tiny horns.</sentence>
<sentence>These ""horns"" are subtle and can be flattened against the head, making them less prominent at times.</sentence>
<sentence>The head itself is relatively large in proportion to its body, contributing to its somewhat bobbing gait.</sentence>
<sentence>Its beak is short, conical, and sharply pointed, adapted for sifting through the ground for seeds and insects.</sentence>
<sentence>The wings are moderately long and pointed, providing efficient flight for its terrestrial lifestyle.</sentence>
<sentence>Its tail is relatively short and is often fanned out during flight or when alarmed.</sentence>
<sentence>The legs and feet are strong and sturdy, designed for walking and running on open ground.</sentence>
<sentence>Overall, the horned lark presents a rather streamlined yet sturdy silhouette.</sentence>
<sentence>Its plumage, with its earthy tones and subtle markings, further emphasizes its connection to open, grassy habitats.</sentence>",10
CUB,pacific loon,"Use 10 sentences to describe the what the pacific loon looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Pacific Loon is a striking medium-sized diving duck, often mistaken for its close relative, the Common Loon.</sentence>
<sentence>During the breeding season, its most distinctive feature is a glossy black head and neck adorned with an emerald and purple iridescence.</sentence>
<sentence>A bold black and white striped pattern graces the sides of its face and throat, adding to its regal appearance.</sentence>
<sentence>The back and wings of the breeding plumage are a complex mosaic of black and white barring, giving it a finely checkered look.</sentence>
<sentence>Its belly is white, contrasting sharply with its dark upperparts.</sentence>
<sentence>In non-breeding plumage, much of the vibrant breeding colors fade, and the loon takes on a more muted, grayish-brown appearance.</sentence>
<sentence>The head and neck then become a dull gray, often with a faint white patch below the eye.</sentence>
<sentence>Its bill is typically dark gray or black, and its legs are dark, set far back on its body for efficient swimming.</sentence>
<sentence>The eyes of the Pacific Loon are a deep, piercing red, a common characteristic of loons.</sentence>
<sentence>Overall, the Pacific Loon presents a dramatic transformation between its resplendent breeding plumage and its more understated winter attire.</sentence>",10
CUB,pacific loon,"Use 10 sentences to describe the the appearance of the pacific loon:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>In breeding plumage, the Pacific Loon is a strikingly handsome diver.</sentence>
<sentence>Its head and throat are a glossy black, punctuated by neat rows of white streaks on the sides of the head.</sentence>
<sentence>A bold, black and white striped patch adorns the neck, a distinctive feature.</sentence>
<sentence>The back and wings are a dark, slate gray, often appearing almost black from a distance.</sentence>
<sentence>The underparts are pure white, providing a stark contrast to the dark upper body.</sentence>
<sentence>It possesses a sharp, dagger-like bill, typically dark gray or black.</sentence>
<sentence>During the non-breeding season, its appearance transforms dramatically.</sentence>
<sentence>The breeding plumage fades, replaced by a muted grayish-brown on the back and wings.</sentence>
<sentence>The head and neck become a pale gray, giving it a more somber look.</sentence>
<sentence>Even in its drabber winter attire, the Pacific Loon maintains an elegant, streamlined shape.</sentence>",10
CUB,pacific loon,"Use 10 sentences to describe the the color of the pacific loon:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Pacific Loon, in its breeding plumage, displays a striking and complex array of colors.</sentence>
<sentence>Its back is a deep, intricate pattern of black and white checkers, creating a bold, mosaic-like appearance.</sentence>
<sentence>The head and neck are predominantly a shimmering, iridescent black, catching the light with subtle hints of green and purple.</sentence>
<sentence>A distinctive broad white patch adorns the side of its face, extending back from the eye, providing a sharp contrast.</sentence>
<sentence>Its breast and belly are a clean, pure white, offering a bright, unbroken expanse.</sentence>
<sentence>During the non-breeding season, its coloration softens to a more subdued, smoky gray on its back and wings.</sentence>
<sentence>The head and neck then become a muted gray, less defined than the vibrant breeding plumage.</sentence>
<sentence>Even in its winter attire, a faint dark line may still be visible behind the eye.</sentence>
<sentence>The bill is typically dark gray or black, blending with the darker parts of its head.</sentence>
<sentence>Overall, the Pacific Loon's coloration transitions from a dramatic, patterned spectacle in summer to a more camouflaged, elegant gray in winter.</sentence>",10
CUB,pacific loon,"Use 10 sentences to describe the the pattern of the pacific loon:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Pacific Loon exhibits a striking seasonal dimorphism in its plumage.</sentence>
<sentence>During the breeding season, its most defining feature is a bold black and white checkered pattern on its nape and hindneck.</sentence>
<sentence>The head and throat of the breeding plumage are a deep, glossy black.</sentence>
<sentence>A distinctive white patch is present on the flanks, contrasting sharply with the black underparts.</sentence>
<sentence>The back and wings are primarily dark gray to black, often with subtle vermiculations.</sentence>
<sentence>In non-breeding or winter plumage, the Pacific Loon transforms dramatically, becoming much more subdued in coloration.</sentence>
<sentence>The head and neck are then a uniform grayish-brown.</sentence>
<sentence>The formerly white flank patch is replaced by a mottled grayish-white pattern.</sentence>
<sentence>The underparts in winter are a clean white.</sentence>
<sentence>Juveniles resemble the non-breeding adults, lacking the elaborate breeding displays of the adults.</sentence>",10
CUB,pacific loon,"Use 10 sentences to describe the the shape of the pacific loon:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Pacific loon possesses a streamlined, torpedo-shaped body built for efficient swimming and diving.</sentence>
<sentence>Its overall form is elongate and somewhat flattened dorsoventrally, aiding in its aquatic lifestyle.</sentence>
<sentence>The head is relatively large and rounded, blending smoothly into a strong, pointed bill.</sentence>
<sentence>The neck is long and slender, capable of considerable extension and flexion.</sentence>
<sentence>In breeding plumage, its back and wings are a striking pattern of black and white checkerboard.</sentence>
<sentence>The underparts are predominantly white, providing a stark contrast to the darker upper body.</sentence>
<sentence>Its legs are set far back on its body, contributing to its powerful propulsion in the water but making it awkward on land.</sentence>
<sentence>The tail is small and wedgeshaped, often held low when swimming.</sentence>
<sentence>Its large, dark eyes are set prominently on the sides of its head, giving it a wide field of vision.</sentence>
<sentence>Even in non-breeding plumage, the loon retains its elegant, elongated silhouette.</sentence>",10
CUB,mallard,"Use 10 sentences to describe the what the mallard looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The male mallard, or drake, boasts a striking iridescent green head and neck, separated from its white collar by a thin black line.</sentence>
<sentence>Its breast is a rich chestnut brown, contrasting sharply with its otherwise muted body plumage.</sentence>
<sentence>The back and flanks of the drake are typically a mottled gray and brown, providing camouflage.</sentence>
<sentence>A distinctive white stripe extends from the eye down the side of its neck.</sentence>
<sentence>In flight, the male's secondary flight feathers display a beautiful shimmering blue speculum edged with white.</sentence>
<sentence>The female mallard, or hen, presents a much more subdued appearance, primarily covered in mottled brown and tan feathers.</sentence>
<sentence>This dappled coloration serves as excellent camouflage, particularly when nesting.</sentence>
<sentence>She has a pale throat and cheeks, and a darker brown crown and eye stripe.</sentence>
<sentence>Both sexes have bright orange-yellow legs and feet, webbed for efficient swimming.</sentence>
<sentence>Their bills are typically yellow in males and orange or brown with dark splotches in females.</sentence>",10
CUB,mallard,"Use 10 sentences to describe the the appearance of the mallard:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The mallard is a strikingly beautiful and well-known waterfowl.</sentence>
<sentence>Males, known as drakes, display a vibrant iridescent green head that shimmers in the light.</sentence>
<sentence>A thin white ring encircles the base of the drake's neck, providing a stark contrast to its green plumage.</sentence>
<sentence>Their breast is a rich chestnut brown, fading to a paler, buffy color on their flanks.</sentence>
<sentence>The back and tail feathers are typically a mixture of brown and black, with elegant curled tail feathers on the drake.</sentence>
<sentence>Females, or hens, have a more subdued appearance with mottled brown and tan plumage offering excellent camouflage.</sentence>
<sentence>Both sexes possess a prominent blue speculum, a patch of iridescent blue bordered by white, on their wings.</sentence>
<sentence>Their bills are usually a bright yellow in males and a more dull orange or brown in females.</sentence>
<sentence>Mallards have sturdy legs and webbed feet, typically a dusky orange color, adapted for swimming.</sentence>
<sentence>Overall, the mallard presents a captivating blend of bold colors in the male and effective camouflage in the female.</sentence>",10
CUB,mallard,"Use 10 sentences to describe the the color of the mallard:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The mallard duck presents a dazzling display of iridescent colors, especially the male.</sentence>
<sentence>Its head and neck shimmer with a deep, velvety emerald green.</sentence>
<sentence>This vibrant green is bordered by a striking band of iridescent purple, catching the light at different angles.</sentence>
<sentence>The chest of the drake is a rich, chestnut brown, a warm contrast to the cooler tones of its head.</sentence>
<sentence>Its flanks are adorned with a delicate pattern of fine, wavy lines in shades of buff and black.</sentence>
<sentence>The back of the mallard displays a mixture of brooding browns and grays, providing camouflage amongst reeds.</sentence>
<sentence>A contrasting white stripe runs from behind the eye to the nape of the neck, a distinct facial marking.</sentence>
<sentence>The speculum, a patch on the wing, flashes with electric blue and a band of white, visible in flight.</sentence>
<sentence>The female mallard, while more subdued, exhibits a sophisticated mosaic of mottled browns, creams, and grays.</sentence>
<sentence>Overall, the mallard's plumage creates a masterpiece of natural artistry, blending earthy tones with brilliant, metallic hues.</sentence>",10
CUB,mallard,"Use 10 sentences to describe the the pattern of the mallard:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The mallard exhibits a striking sexual dimorphism in its plumage.</sentence>
<sentence>The male mallard, known as the drake, boasts a vibrant, iridescent green head that shimmers in the light.</sentence>
<sentence>A distinct white ring encircles the base of the drake's neck, providing a sharp contrast.</sentence>
<sentence>The drake's breast is a rich chestnut brown, while its body plumage is a muted gray.</sentence>
<sentence>In contrast, the female mallard, or hen, displays a more camouflaged pattern of mottled brown and buff.</sentence>
<sentence>This cryptic coloration helps her blend seamlessly into her surroundings, especially when nesting.</sentence>
<sentence>Both sexes share a characteristic blue speculum, a patch of iridescent blue-green feathers on their wings, bordered by white.</sentence>
<sentence>This speculum is most visible in flight or when the wings are folded.</sentence>
<sentence>The mallard's bill color also differs, with drakes having a bright yellow bill and hens sporting a duller orange or brown bill, often with dark spotting.</sentence>
<sentence>Their legs and feet are typically a bright orange or reddish color, regardless of sex.</sentence>",10
CUB,mallard,"Use 10 sentences to describe the the shape of the mallard:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The mallard possesses a streamlined, torpedo-like body shape, adapted for efficient movement through water.</sentence>
<sentence>Its body is plump and rounded, giving it a substantial, well-fed appearance.</sentence>
<sentence>The neck of a mallard is notably long and slender, allowing for a wide reach when foraging.</sentence>
<sentence>Its head is proportionately small and oval, tapering to a distinctive flat bill.</sentence>
<sentence>The bill itself is broad and spade-shaped, essential for filtering food from mud and water.</sentence>
<sentence>Wings are moderately sized and pointed, designed for powerful, sustained flight.</sentence>
<sentence>The tail is short and broad, fanning out slightly during flight to act as a rudder.</sentence>
<sentence>Legs are set relatively far back on the body, contributing to its upright stance on land.</sentence>
<sentence>The overall silhouette is compact and robust, conveying a sense of strength and agility.</sentence>
<sentence>When swimming, its body floats high on the water, accentuating its buoyant and well-balanced form.</sentence>",10
CUB,western meadowlark,"Use 10 sentences to describe the what the western meadowlark looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The western meadowlark is a plump, medium-sized bird, roughly the size of a robin.</sentence>
<sentence>Its most striking feature is its bright yellow breast, boldly marked with a prominent black ""V"" or crescent shape.</sentence>
<sentence>The back and wings are a mottled brown and buff, providing excellent camouflage against grassy backgrounds.</sentence>
<sentence>Its head is streaked with brown and black, with a white throat contrasting against the yellow breast.</sentence>
<sentence>The western meadowlark has a relatively long, pointed bill, which is ivory or yellowish in color.</sentence>
<sentence>Its legs are a pale flesh color, and it has a short, notched tail that is often flicked.</sentence>
<sentence>In flight, the underside of its tail feathers, which are white, are noticeable, especially when it's flushed.</sentence>
<sentence>There is little visual difference between males and females, though males tend to be slightly larger and have a deeper yellow breast.</sentence>
<sentence>Juvenile birds resemble adults but are typically duller in coloration.</sentence>
<sentence>Overall, the western meadowlark presents a cheerful and familiar avian form in its grassland habitat.</sentence>",10
