dataset,class_name,prompt,content,sentence_count
flower,black-eyed susan flower,"Use 10 sentences to describe the the pattern of the black-eyed susan flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-eyed susan, a cheerful wildflower, exhibits a radially symmetrical pattern.</sentence>
<sentence>Its most prominent feature is a dark, central disk that gives the flower its name.</sentence>
<sentence>Surrounding this dark center are numerous ray florets, which are the petals we typically see.</sentence>
<sentence>These ray florets are usually a vibrant golden-yellow in color.</sentence>
<sentence>They are arranged in a circular pattern around the central disk.</sentence>
<sentence>The number of ray florets can vary, but they often form a consistent ring or whorl.</sentence>
<sentence>Each ray floret is typically elongated and somewhat spoon-shaped.</sentence>
<sentence>The entire inflorescence is a composite flower, meaning what appears to be a single flower is actually a cluster of many smaller flowers.</sentence>
<sentence>The central disk is composed of tiny tubular florets, while the surrounding ray florets are sterile or female.</sentence>
<sentence>This arrangement creates a distinctive and easily recognizable floral pattern, drawing in pollinators with its bright display.</sentence>",10
flower,black-eyed susan flower,"Use 10 sentences to describe the the shape of the black-eyed susan flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The black-eyed Susan flower is characterized by its prominent, dark central cone.</sentence>
<sentence>Radiating outwards from this dark center are numerous ray florets, which form the petals.</sentence>
<sentence>These ray florets are typically a vibrant, sunny yellow, though some varieties exhibit orange hues.</sentence>
<sentence>Each ray floret is strap-shaped and tapers to a slightly rounded or notched tip.</sentence>
<sentence>The arrangement of these ray florets creates a daisy-like appearance.</sentence>
<sentence>The overall shape of the bloom is generally flat and disk-like, especially when fully open.</sentence>
<sentence>As the flower matures, the central cone may become more domed.</sentence>
<sentence>The edges of the ray florets are smooth and exhibit a consistent width for most of their length.</sentence>
<sentence>The flower head sits atop a sturdy, often hairy stem.</sentence>
<sentence>The overall impression is one of cheerful symmetry and a bold, sun-kissed presence.</sentence>",10
flower,bearded iris flower,"Use 10 sentences to describe the what the bearded iris flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The bearded iris is a strikingly beautiful flower, instantly recognizable by its unique and intricate bloom.</sentence>
<sentence>Its most distinctive feature is the ""beard,"" a fuzzy strip of tiny hairs located on the lower petals, called falls.</sentence>
<sentence>These falls hang downwards, often gracefully curving or arching, providing a dramatic visual element.</sentence>
<sentence>Above the falls are the standards, which are upright petals that unfurl upwards, creating a proud, almost regal appearance.</sentence>
<sentence>Bearded irises come in an astonishing array of colors, from deep velvety purples and rich blues to sunny yellows, soft pinks, and even stark whites, with many also exhibiting captivating patterns and bicolors.</sentence>
<sentence>The texture of the petals can vary, with some being smooth and silky while others have a delicate, almost ruffled edge.</sentence>
<sentence>Often, the center of the bloom features intricate veining or subtle gradients of color that lead the eye towards the heart of the flower.</sentence>
<sentence>The overall shape is complex, with a ruffled or fluted appearance that adds to its exotic appeal.</sentence>
<sentence>Some varieties possess a delightful fragrance, ranging from sweet and spicy to delicate and floral.</sentence>
<sentence>The robust stems support these magnificent blossoms, often producing multiple blooms per stalk, creating a truly spectacular display in the garden.</sentence>",10
flower,bearded iris flower,"Use 10 sentences to describe the the appearance of the bearded iris flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The bearded iris boasts a striking and complex floral structure.</sentence>
<sentence>Its prominent, velvety petals, known as ""falls,"" droop elegantly downwards.</sentence>
<sentence>Each fall is adorned with a fuzzy fringe of hairs, the characteristic ""beard,"" which adds a touch of luxury.</sentence>
<sentence>Above the falls, the upright ""standards"" unfurl like sails, often in contrasting or complementary hues.</sentence>
<sentence>The colors of bearded irises are incredibly diverse, ranging from deep purples and blues to vibrant yellows, soft pinks, and crisp whites.</sentence>
<sentence>Some varieties display intricate veining or splashes of color within their petals.</sentence>
<sentence>The overall form of the flower is often described as regal or dramatic, with a distinctive silhouette.</sentence>
<sentence>The texture of the petals can vary from satiny smooth to deeply ruffled.</sentence>
<sentence>A subtle, sweet fragrance often emanates from the blooms, adding to their allure.</sentence>
<sentence>The bearded iris's appearance is a testament to nature's artistry, both bold and delicate.</sentence>",10
flower,bearded iris flower,"Use 10 sentences to describe the the color of the bearded iris flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The bearded iris flower boasts a velvety richness that hints at twilight hues.</sentence>
<sentence>Deep shades of indigo and sapphire blend seamlessly, creating a captivating depth.</sentence>
<sentence>Hints of amethyst and plum soften the darker tones, lending an air of regal elegance.</sentence>
<sentence>A subtle wash of lavender can be observed, particularly at the petal's edges.</sentence>
<sentence>Within its depths, almost black undertones can be found, adding to its mysterious allure.</sentence>
<sentence>The central ""beard"" is often a striking contrast, sometimes appearing as a vibrant gold or a softer ochre.</sentence>
<sentence>These golden filaments catch the light, drawing the eye into the heart of the bloom.</sentence>
<sentence>The overall impression is one of profound, saturated color, reminiscent of precious gemstones.</sentence>
<sentence>It is a shade that feels both bold and sophisticated, never shy yet always refined.</sentence>
<sentence>The color of the bearded iris is a testament to nature's ability to craft breathtakingly complex and beautiful shades.</sentence>",10
flower,bearded iris flower,"Use 10 sentences to describe the the pattern of the bearded iris flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The bearded iris exhibits a striking bilateral symmetry.</sentence>
<sentence>Its six prominent petals are divided into two distinct sets: standards and falls.</sentence>
<sentence>The three upright petals, known as standards, often curve gracefully upwards.</sentence>
<sentence>Below these, the three falls droop downwards, forming a dramatic cascade.</sentence>
<sentence>A defining feature is the ""beard,"" a fuzzy band of hairs located at the throat of each fall petal.</sentence>
<sentence>These intricate beards can vary widely in color and texture, adding a luxurious touch.</sentence>
<sentence>The overall structure creates a complex and almost architectural flower form.</sentence>
<sentence>Veining patterns are often present on both standards and falls, guiding the eye inwards.</sentence>
<sentence>The arrangement allows for a clear pathway to the nectaries for pollinators.</sentence>
<sentence>This unique arrangement of petals and beards makes the bearded iris instantly recognizable and highly ornamental.</sentence>",10
flower,bearded iris flower,"Use 10 sentences to describe the the shape of the bearded iris flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The bearded Iris is a strikingly elegant flower, characterized by its intricate and complex structure.</sentence>
<sentence>It possesses six distinct petals, divided into two sets: the upright ""standards"" and the drooping ""falls.""</sentence>
<sentence>The standards, typically three in number, rise gracefully, often forming a hooded or dome-like shape at the flower's apex.</sentence>
<sentence>The falls, also three, sweep downwards, opening wide to reveal the flower's inner beauty.</sentence>
<sentence>A defining feature of the falls is the ""beard,"" a fuzzy band of hairs adorning the signal area of each petal.</sentence>
<sentence>These beards can vary in color and density, adding a textural and visual richness.</sentence>
<sentence>The overall silhouette of the bearded Iris is often described as regal or fan-like, with a pronounced symmetry.</sentence>
<sentence>Its petals are frequently broad and somewhat ruffled, creating a sense of luxuriousness.</sentence>
<sentence>The center of the flower often contains delicate styles, which are petal-like structures dividing the stigma and adding further complexity.</sentence>
<sentence>From a distance, the large, open blooms present a bold and commanding presence, while closer inspection reveals a marvel of natural artistry.</sentence>",10
flower,windflower flower,"Use 10 sentences to describe the what the windflower flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The windflower, also known as anemone, is a delicate and charming bloom.</sentence>
<sentence>Its petals are typically thin and papery, giving them a translucent quality.</sentence>
<sentence>Windflowers come in a variety of colors, ranging from pure white to shades of pink, purple, and even a striking red.</sentence>
<sentence>The petals often radiate out from a central cluster of stamens.</sentence>
<sentence>These stamens themselves are usually a contrasting color, adding a touch of visual interest.</sentence>
<sentence>The flowers are generally saucer-shaped or cup-shaped, with a simple, unpretentious beauty.</sentence>
<sentence>Many varieties feature a single layer of petals, though some can have more.</sentence>
<sentence>The stems of windflowers are often slender and graceful, swaying easily in the slightest breeze.</sentence>
<sentence>The leaves are typically divided or lobed, providing a fine-textured foliage base.</sentence>
<sentence>Overall, the windflower presents an ethereal and airy appearance.</sentence>",10
flower,windflower flower,"Use 10 sentences to describe the the appearance of the windflower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The windflower, also known as Anemone, typically boasts delicate, often solitary blooms.</sentence>
<sentence>Its petals are famously thin and papery, giving them a translucent quality.</sentence>
<sentence>Petal coloration varies widely, with common hues including pure white, soft pinks, and vibrant purples.</sentence>
<sentence>Some varieties exhibit intricate shades of blue, while others may have rose-colored edges on white petals.</sentence>
<sentence>The center of the flower is often adorned with a cluster of prominent, golden-yellow stamens.</sentence>
<sentence>These stamens create a striking contrast against the lighter, more ethereal petals.</sentence>
<sentence>The flower's shape can range from simple, cup-like blooms to more complex, multi-petaled forms.</sentence>
<sentence>A defining characteristic is the flower's tendency to sway and dance gracefully in even the slightest breeze.</sentence>
<sentence>The sepals, which often resemble petals, are sometimes mistaken for them, especially in simpler white varieties.</sentence>
<sentence>Overall, the windflower presents an image of fragile beauty and ephemeral charm.</sentence>",10
flower,windflower flower,"Use 10 sentences to describe the the color of the windflower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Windflowers present a captivating palette that often evokes purity and gentleness.</sentence>
<sentence>The most common hue is a delicate, ethereal white, reminiscent of fresh fallen snow.</sentence>
<sentence>These pristine petals can sometimes possess a subtle, almost translucent quality.</sentence>
<sentence>Occasionally, a hint of blush can be found, a faint pink that whispers rather than shouts its presence.</sentence>
<sentence>Some varieties display a soft, sky-blue, reminiscent of a clear spring morning.</sentence>
<sentence>This azure tone can range from a pale robin's egg to a deeper, more saturated shade.</sentence>
<sentence>Less frequently, one might encounter windflowers tinted with a delicate lavender.</sentence>
<sentence>This violet hue adds a touch of mystique and quiet elegance to their appearance.</sentence>
<sentence>The color is often uniform across the petals, creating a striking visual impact.</sentence>
<sentence>Overall, the windflower's coloration speaks of delicate beauty and the subtle wonders of nature.</sentence>",10
flower,windflower flower,"Use 10 sentences to describe the the pattern of the windflower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The windflower, also known as Anemone, displays a delicate yet striking floral pattern.</sentence>
<sentence>Its most prominent feature is the arrangement of its petals, which typically radiate outwards from the center.</sentence>
<sentence>While the exact number of petals can vary between species, most commonly feature five to eight petals.</sentence>
<sentence>These petals are often broad and ovate, with smooth, un-toothed edges.</sentence>
<sentence>The petals themselves are usually a solid color, ranging from pure white to shades of pink, purple, and sometimes even red.</sentence>
<sentence>At the heart of the windflower lies a prominent cluster of stamens, which can be a contrasting color like yellow or black.</sentence>
<sentence>These stamens contribute to the flower's overall radial symmetry, drawing the eye towards the bloom's center.</sentence>
<sentence>In some varieties, the petals may have a slightly ruffled or wavy texture, adding a touch of softness to the pattern.</sentence>
<sentence>The stem supporting the bloom is typically slender and often grows in clusters, creating a flowing, almost ethereal appearance.</sentence>
<sentence>Overall, the windflower's pattern is characterized by a simple, elegant radial symmetry and a soft, yet vivid display of color.</sentence>",10
flower,windflower flower,"Use 10 sentences to describe the the shape of the windflower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The windflower, also known as anemone, typically presents a delicate and open form.</sentence>
<sentence>Its petals, often described as petal-like sepals, radiate outwards from a central reproductive core.</sentence>
<sentence>These structures are usually thin and papery in texture, giving the blossom a fragile appearance.</sentence>
<sentence>The number of petals can vary, but many common varieties feature six to eight distinct segments.</sentence>
<sentence>The overall silhouette of the open flower resembles a simple, star-like or saucer-shaped bloom.</sentence>
<sentence>When in bud, the windflower's shape is more compact, often pointed or elongated before unfurling.</sentence>
<sentence>The center of the flower is typically adorned with numerous stamens, forming a fluffy or brush-like cluster.</sentence>
<sentence>These stamens, along with pistils, contribute to the eye of the flower, often a contrasting color.</sentence>
<sentence>The petals themselves are generally broad and rounded at the tips, tapering slightly towards the base.</sentence>
<sentence>In breezy conditions, the entire flower subtly sways, enhancing its ephemeral and graceful silhouette.</sentence>",10
flower,ball moss flower,"Use 10 sentences to describe the what the ball moss flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The ball moss flower, more accurately known as *Tillandsia recurvata*, is a fascinating epiphyte that often appears as a dense, fuzzy cluster.</sentence>
<sentence>Individually, the flowers are quite diminutive and often go unnoticed within the larger plant structure.</sentence>
<sentence>When they do bloom, they emerge on slender, arching flower stalks that can extend beyond the silvery-green leaves.</sentence>
<sentence>Each flower is typically small, measuring only a few millimeters across.</sentence>
<sentence>The petals are usually a delicate shade of white or pale lavender.</sentence>
<sentence>These petals are often narrow and can appear somewhat papery or translucent.</sentence>
<sentence>At the center of each tiny blossom, you might discern a hint of brighter color from the reproductive parts, possibly a subtle yellow or pink.</sentence>
<sentence>The overall impression of the bloom is one of ethereality and subtlety rather than bold display.</sentence>
<sentence>Sometimes, the flowers are accompanied by tiny, seed-bearing capsules that are also quite small and inconspicuous.</sentence>
<sentence>The entire bloom structure contributes to the plant's delicate, airy aesthetic.</sentence>",10
flower,ball moss flower,"Use 10 sentences to describe the the appearance of the ball moss flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The ball moss flower, scientifically known as Tillandsia recurvifolia, is a captivating and delicate bloom.</sentence>
<sentence>It typically presents as a small cluster of vibrant, often bright pink or rose-colored petals.</sentence>
<sentence>These petals are slender and somewhat tubular, elegantly unfurling from a central core.</sentence>
<sentence>The flower structure is generally compact, with individual florets rarely exceeding an inch in length.</sentence>
<sentence>While not a single large bloom, the collective effect of many small flowers clustered together creates a striking visual impact.</sentence>
<sentence>A subtle, often sweet fragrance can emanate from the flowers, though it is not always pronounced.</sentence>
<sentence>The color can vary slightly, sometimes leaning towards a deeper magenta or a lighter coral depending on the plant's health and environmental conditions.</sentence>
<sentence>The petals themselves are thin and papery in texture, contributing to their ethereal appearance.</sentence>
<sentence>Occasionally, a hint of yellow or green can be observed at the base of the petals or within the reproductive parts.</sentence>
<sentence>Overall, the ball moss flower is a delicate yet visually arresting display of nature's subtle beauty.</sentence>",10
flower,ball moss flower,"Use 10 sentences to describe the the color of the ball moss flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The ball moss flower is a delicate and captivating hue.</sentence>
<sentence>It presents a soft, almost ethereal pale green.</sentence>
<sentence>This green is reminiscent of new spring growth after a gentle rain.</sentence>
<sentence>Occasionally, hints of a muted, creamy yellow can be observed within its petals.</sentence>
<sentence>The overall impression is one of subtle, understated beauty.</sentence>
<sentence>It lacks the vibrant intensity of many floral colors.</sentence>
<sentence>Instead, it offers a calming and naturalistic shade.</sentence>
<sentence>Think of the soft glow of moonlight on mossy surfaces.</sentence>
<sentence>The color is subtle enough to blend seamlessly with its verdant surroundings.</sentence>
<sentence>It's a color that whispers rather than shouts, inviting closer inspection.</sentence>",10
flower,ball moss flower,"Use 10 sentences to describe the the pattern of the ball moss flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Ball moss, a common epiphyte, surprisingly produces small, inconspicuous flowers.</sentence>
<sentence>These flowers are typically borne in clusters, often appearing quite dense.</sentence>
<sentence>Individually, the blooms are minute, often less than a millimeter in diameter.</sentence>
<sentence>Their color is usually a soft cream, pale green, or even slightly yellowish.</sentence>
<sentence>Each tiny flower possesses very rudimentary petals, sometimes so reduced they are barely discernible.</sentence>
<sentence>The reproductive parts, stamens and pistils, are also diminutive and clustered at the flower's center.</sentence>
<sentence>These flowers emerge from within the grey-green, thread-like leaves (trichomes) of the ball moss plant.</sentence>
<sentence>They tend to appear during warmer, more humid months, often after rainfall.</sentence>
<sentence>The overall impression is one of subtle, almost hidden floral display, not a vibrant bloom.</sentence>
<sentence>After fertilization, tiny seed capsules form, facilitating the propagation of this unique plant.</sentence>",10
flower,ball moss flower,"Use 10 sentences to describe the the shape of the ball moss flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Ball moss flowers are surprisingly delicate and intricate structures.</sentence>
<sentence>They emerge from the main ball of Tillandsia recurvata, often appearing as small, clustered blooms.</sentence>
<sentence>Each individual flower is typically quite tiny, often no larger than a pinhead.</sentence>
<sentence>The overall shape is not a single, unified form but rather a collection of many small florets.</sentence>
<sentence>These florets are often tubular, with slender petals unfurling from a central point.</sentence>
<sentence>The petals themselves are usually narrow and pointed, contributing to a star-like appearance when viewed closely.</sentence>
<sentence>They often grow in small spikes or racemes, giving a feathery or airy quality to the inflorescence.</sentence>
<sentence>The color of the flowers can vary, but they are often a pale lavender, pink, or white.</sentence>
<sentence>The collective arrangement of these small flowers can create a puffy, cloud-like effect.</sentence>
<sentence>Therefore, the ""shape"" is a composite one, defined by the clustered arrangement of numerous minute, tubular blossoms.</sentence>",10
flower,spear thistle flower,"Use 10 sentences to describe the what the spear thistle flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The spear thistle flower presents a striking, vibrant purple bloom.</sentence>
<sentence>Its overall shape is a globe-like head, often quite large and densely packed.</sentence>
<sentence>Numerous tubular florets make up the bulk of the flower head, radiating outwards.</sentence>
<sentence>These florets are typically a rich magenta or deep violet color.</sentence>
<sentence>Each floret is slender and elongated, with delicate, pointed petals at its tip.</sentence>
<sentence>The flower is enveloped by a series of spiny bracts, giving it a prickly appearance.</sentence>
<sentence>These bracts are often tipped with sharp points and can be green or tinged with purple.</sentence>
<sentence>From the center of the bloom, delicate, thread-like styles emerge, often a lighter shade of purple.</sentence>
<sentence>The spear thistle flower can grow quite tall, with some aiming towards the sky.</sentence>
<sentence>The combination of the vibrant purple and the protective spiky sepals makes for a very distinctive and somewhat formidable bloom.</sentence>",10
flower,spear thistle flower,"Use 10 sentences to describe the the appearance of the spear thistle flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The spear thistle flower presents a striking, globular head that is truly a spectacle of nature.</sentence>
<sentence>Its vibrant purple petals, often a deep amethyst hue, unfurl in a captivating display.</sentence>
<sentence>These petals are numerous and slender, radiating outwards to form a spiky crown atop the flower.</sentence>
<sentence>Beneath the colorful petals, a tight cluster of green sepals forms a protective calyx.</sentence>
<sentence>These sepals are sharply pointed, giving the entire bud a prickly appearance, hence its name.</sentence>
<sentence>The flower head itself is typically substantial, often measuring several inches in diameter.</sentence>
<sentence>At the very center, a dense collection of florets creates a velvety texture.</sentence>
<sentence>Fine, wispy stamens, often a contrasting color like yellow or sometimes pinkish, emerge from these central florets.</sentence>
<sentence>These stamens are tipped with pollen, contributing to the flower's allure for pollinators.</sentence>
<sentence>The overall impression is one of bold, spiky beauty, a testament to the thistle's wild and resilient nature.</sentence>",10
flower,spear thistle flower,"Use 10 sentences to describe the the color of the spear thistle flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The spear thistle flower boasts a captivating and vibrant hue of deep magenta.</sentence>
<sentence>This rich, purplish-red color draws the eye with its intensity and saturation.</sentence>
<sentence>Within the flower's spiky embrace, the petals shimmer with an almost velvety texture, reflecting the light in varying shades.</sentence>
<sentence>The central disk of the spear thistle often presents a slightly darker tone, a more concentrated point of this striking magenta.</sentence>
<sentence>As the flower matures, the edges of the petals might soften to a slightly lighter, more rosy purple.</sentence>
<sentence>Against the backdrop of its prickly green leaves, the magenta stands out as a bold and vivid declaration.</sentence>
<sentence>Sunlight can intensify the color, making it appear almost electric, while shade can lend it a more subdued, royal depth.</sentence>
<sentence>The overall impression is one of robust, wild beauty, a fitting testament to the thistle's resilient nature.</sentence>
<sentence>It’s a color that signifies both passion and a touch of untamed spirit.</sentence>
<sentence>This unmistakable magenta is the spear thistle's signature, a beacon in the summer landscape.</sentence>",10
flower,spear thistle flower,"Use 10 sentences to describe the the pattern of the spear thistle flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The spear thistle flower is characterized by its striking, vibrant purple or pink ray florets.</sentence>
<sentence>These ray florets radiate outwards from the center of the bloom, creating a starburst effect.</sentence>
<sentence>The central part of the flower is composed of numerous tiny, tubular disc florets.</sentence>
<sentence>These disc florets are typically a deeper shade of purple, providing a contrasting texture and color.</sentence>
<sentence>The entire flower head is enclosed in a cup-like structure of spiny bracts.</sentence>
<sentence>These bracts are pointed and sharp, giving the spear thistle its characteristic prickly appearance.</sentence>
<sentence>The flower heads are usually solitary or borne in clusters at the tips of the stems.</sentence>
<sentence>As the flower matures, the bracts tend to spread outwards, further revealing the detailed structure of the florets.</sentence>
<sentence>The overall shape of the flower head is generally round or globose.</sentence>
<sentence>The arrangement of the florets, both ray and disc, creates a visually dense and intricate pattern.</sentence>",10
flower,spear thistle flower,"Use 10 sentences to describe the the shape of the spear thistle flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The spear thistle flower presents a striking, globe-like appearance.</sentence>
<sentence>It is characterized by a dense aggregation of numerous small florets, forming a composite head.</sentence>
<sentence>These individual florets are tubular and typically vibrant purple to pink in color.</sentence>
<sentence>The entire flower head is enveloped by sharp, spiny bracts that resemble miniature spear points, giving the plant its name.</sentence>
<sentence>These bracts are arranged in overlapping layers, creating a protective outer shell.</sentence>
<sentence>The overall form is hemispherical, often wider than it is tall.</sentence>
<sentence>Emerging from the center are delicate, thread-like stigmas, often a richer shade of purple, which lengthen as the flower matures.</sentence>
<sentence>The flower head sits atop a stiff, upright stem, sometimes with winged ridges.</sentence>
<sentence>When viewed from above, it reveals a tightly packed disc of radiating floral structures.</sentence>
<sentence>The overall impression is one of robust, thorny beauty, a testament to its defense mechanisms.</sentence>",10
flower,silverbush flower,"Use 10 sentences to describe the what the silverbush flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The silverbush flower boasts delicate petals that shimmer with a silvery hue.</sentence>
<sentence>These petals are often ovate or slightly elongated, tapering to a gentle point.</sentence>
<sentence>At the center of the flower, a cluster of prominent stamens typically emerges, many of them tipped with bright yellow anthers.</sentence>
<sentence>These stamens create a striking contrast against the muted tones of the petals.</sentence>
<sentence>Individual flowers are usually small, measuring no more than an inch or two across.</sentence>
<sentence>They tend to grow in clusters or racemose inflorescences, creating a profusion of bloom.</sentence>
<sentence>The overall impression is one of airy elegance and understated beauty.</sentence>
<sentence>Some varieties may exhibit a slightly creamy or pale lavender undertone to the silver.</sentence>
<sentence>The texture of the petals can appear almost papery, contributing to their ethereal quality.</sentence>
<sentence>Even in full bloom, the silverbush flower maintains a refined and subtle charm.</sentence>",10
flower,silverbush flower,"Use 10 sentences to describe the the appearance of the silverbush flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The silverbush flower is a delicate and ethereal bloom that graces many landscapes with its subtle beauty.</sentence>
<sentence>As its name suggests, the petals often possess a shimmering, silvery hue, giving them a luminous quality.</sentence>
<sentence>These petals are typically small and numerous, clustering together to form a soft, airy effect.</sentence>
<sentence>The overall form of the flower can be somewhat star-shaped, with slender, pointed petals unfurling gracefully.</sentence>
<sentence>A closer look reveals a subtle iridescence, catching the light and appearing to change color slightly with movement.</sentence>
<sentence>The center of the flower often features a cluster of stamens, sometimes a contrasting yellow or gold, adding a touch of warmth.</sentence>
<sentence>The texture of the petals is often described as papery or silky, lending to their delicate appearance.</sentence>
<sentence>Individual flowers are relatively small, but they bloom in profusion, creating a striking visual impact.</sentence>
<sentence>The silvery sheen is a defining characteristic, setting it apart from many other common blossoms.</sentence>
<sentence>When viewed en masse, silverbush can create a mesmerizing display of soft, shimmering light, reminiscent of a moonlit meadow.</sentence>",10
flower,silverbush flower,"Use 10 sentences to describe the the color of the silverbush flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The silverbush flower boasts a delicate and luminous white hue.</sentence>
<sentence>Its petals possess a pearly sheen, catching the light with an ethereal glow.</sentence>
<sentence>The white is not a stark, opaque shade, but rather a soft, almost translucent tone.</sentence>
<sentence>Upon closer inspection, subtle hints of creamy ivory can be discerned within the pristine white.</sentence>
<sentence>These flowers tend to be a pure, unadulterated white, devoid of any strong secondary coloration.</sentence>
<sentence>The color evokes a sense of purity, elegance, and understated beauty.</sentence>
<sentence>When clustered together, the collective white of the silverbush flowers creates a breathtaking visual impact.</sentence>
<sentence>The color is often described as clean and crisp, reminiscent of fresh snow or frosted glass.</sentence>
<sentence>The subtle variation in light intensity can make the white appear almost silvery, hence the common name.</sentence>
<sentence>Overall, the silverbush flower's color is a captivating and refined white that adds a touch of grace to any landscape.</sentence>",10
flower,silverbush flower,"Use 10 sentences to describe the the pattern of the silverbush flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The silverbush flower exhibits a delicate and intricate pattern of growth.</sentence>
<sentence>Its petals, typically five in number, are arranged in a radial symmetry around the center.</sentence>
<sentence>These petals often display a subtle overlap, creating a layered effect.</sentence>
<sentence>The edges of the petals are usually smooth and gently curved, contributing to a soft overall appearance.</sentence>
<sentence>In the center of the flower, a cluster of stamens fans out, forming a visually distinct zone.</sentence>
<sentence>These stamens are often delicate and thread-like, tipped with pollen-bearing anthers.</sentence>
<sentence>The pistil, located at the very heart of the flower, is usually less prominent but essential for reproduction.</sentence>
<sentence>The sepals, which enclose the bud before it opens, also follow a consistent pattern, typically mirroring the petal arrangement in number and placement.</sentence>
<sentence>The overall impression is one of balanced and harmonious arrangement, showcasing the inherent order within nature.</sentence>
<sentence>The silver sheen of the foliage often complements the understated elegance of the bloom's pattern.</sentence>",10
