dataset,class_name,prompt,content,sentence_count
food,macaroni and cheese,"Use 10 sentences to describe the what the macaroni and cheese looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>A generous portion of macaroni and cheese sat comfortably in its dish.</sentence>
<sentence>The pasta, elbow-shaped and perfectly cooked, was coated in a thick, creamy sauce.</sentence>
<sentence>Golden-orange hues dominated, hinting at a rich cheddar cheese blend.</sentence>
<sentence>Small, slightly browned nubs of cheese peaked through the saucy surface in some areas.</sentence>
<sentence>A light, almost shimmering sheen reflected the ambient light across the top layer.</sentence>
<sentence>In places, the sauce had settled into the curves of the macaroni, creating deeper shadows.</sentence>
<sentence>The overall texture appeared wonderfully melty and inviting, a comforting sight.</sentence>
<sentence>A scattering of breadcrumbs, toasted to a golden brown, added a subtle textural contrast.</sentence>
<sentence>The aroma, imagined from the visual, suggested a warm and buttery richness.</sentence>
<sentence>Each strand of pasta seemed to cradle its share of the luscious, cheesy embrace.</sentence>",10
food,macaroni and cheese,"Use 10 sentences to describe the the appearance of the macaroni and cheese:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The macaroni and cheese arrived in a rustic enamel dish, hinting at homemade comfort.</sentence>
<sentence>A thick, golden blanket of melted cheese stretched across the surface, glistening invitingly.</sentence>
<sentence>Tiny flecks of darker orange and hints of creamy white swirled within the cheesy expanse.</sentence>
<sentence>The elbow macaroni, plump and perfectly cooked, peeked through delicious gaps in the cheese sauce.</sentence>
<sentence>A subtle, enticing aroma, a blend of sharp cheddar and creamy dairy, wafted upwards.</sentence>
<sentence>Here and there, small bubbles in the cheese suggested it had recently emerged from the oven.</sentence>
<sentence>The edges of the dish showed a slight browning, promising a delightful caramelized crust.</sentence>
<sentence>Individual macaroni shells held their shape, coated in a luscious, almost velvety sauce.</sentence>
<sentence>The overall impression was one of pure, unadulterated cheesy goodness.</sentence>
<sentence>It looked like edible sunshine, a warm and inviting culinary embrace.</sentence>",10
food,macaroni and cheese,"Use 10 sentences to describe the the color of the macaroni and cheese:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The macaroni and cheese presented a warm, inviting hue, reminiscent of a sun-drenched meadow.</sentence>
<sentence>Its dominant shade was a rich, creamy cheddar gold, deep and opaque.</sentence>
<sentence>Flecks of lighter, almost buttery yellow peeked through, suggesting depth and layers of cheese.</sentence>
<sentence>In places, a subtle hint of orange, like a faint sunset blush, added complexity to the overall color.</sentence>
<sentence>The cooked pasta itself provided a neutral, pale ivory base, allowing the cheese's vibrancy to truly shine.</sentence>
<sentence>Where the cheese had melted and slightly browned, there were tiny, toasted amber highlights, adding visual texture.</sentence>
<sentence>The surface shimmered with a moist, almost luminous glow, reflecting light in soft, golden waves.</sentence>
<sentence>It possessed a comforting, familiar color that immediately evoked feelings of home and satisfaction.</sentence>
<sentence>The overall impression was one of pure, unadulterated comfort food, painted in a spectrum of warm yellows and golds.</sentence>
<sentence>It was a color so appealing, it practically promised deliciousness with every glance.</sentence>",10
food,macaroni and cheese,"Use 10 sentences to describe the the pattern of the macaroni and cheese:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The macaroni and cheese exhibits a comforting, slightly irregular arrangement of pasta shapes.</sentence>
<sentence>Elbow macaroni, the most prevalent form, clusters together in a delightful, undulating mass.</sentence>
<sentence>Individual pieces of macaroni nestle against each other, creating a textured landscape.</sentence>
<sentence>Some strands are perfectly curved, while others show slight bends and variations in their form.</sentence>
<sentence>The creamy cheese sauce coats each piece, obscuring some of the finer details of their individual shapes.</sentence>
<sentence>Where the sauce is thinner, the distinct curves of the macaroni are more easily discernible.</sentence>
<sentence>Within the broader pattern, there are small pockets where the macaroni appears denser, almost forming miniature hills.</sentence>
<sentence>The overall impression is one of organic growth and cozy abundance.</sentence>
<sentence>There's a delightful randomness to how the pasta has settled within the dish.</sentence>
<sentence>It's a pattern that promises warmth and satisfaction with every glance.</sentence>",10
food,macaroni and cheese,"Use 10 sentences to describe the the shape of the macaroni and cheese:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The macaroni noodles themselves are small, curved tubes, resembling tiny elbows.</sentence>
<sentence>Each individual noodle possesses a hollow center, designed to capture the creamy sauce.</sentence>
<sentence>When cooked, they soften and become pliable, their rigid forms yielding to a gentle chewiness.</sentence>
<sentence>The overall mass of macaroni and cheese is a comforting, amorphous mound.</sentence>
<sentence>It often forms peaks and valleys as it's scooped, a testament to its yielding texture.</sentence>
<sentence>The sauce coats every noodle, blurring the edges of individual shapes and creating a unified whole.</sentence>
<sentence>Little pockets of extra sauce might pool in depressions, creating glistening spots within the mass.</sentence>
<sentence>The individual macaroni tubes can sometimes be seen peeking through the cheesy exterior.</sentence>
<sentence>Its shape is less about precise geometry and more about organic flow and delicious substance.</sentence>
<sentence>Ultimately, the form of macaroni and cheese is a testament to its comforting, saucy, and delightful nature.</sentence>",10
food,macarons,"Use 10 sentences to describe the what the macarons looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The macarons are small, delicate, and perfectly round cookies.</sentence>
<sentence>Their exteriors boast a smooth, almost porcelain-like sheen.</sentence>
<sentence>Each macaron consists of two crisp, meringue-based shells.</sentence>
<sentence>These shells are typically topped with a dusting of fine powdered sugar.</sentence>
<sentence>Between the two shells lies a luscious, creamy filling.</sentence>
<sentence>The colors of the macarons are vibrant and inviting, ranging from soft pastels to rich jewel tones.</sentence>
<sentence>Some might have a slightly ruffled edge where the shells meet.</sentence>
<sentence>The overall appearance is one of elegant simplicity and refined confectionery art.</sentence>
<sentence>Tiny imperfections, if present, only serve to highlight their handcrafted nature.</sentence>
<sentence>They look almost too beautiful to eat, a testament to their meticulous construction.</sentence>",10
food,macarons,"Use 10 sentences to describe the the appearance of the macarons:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The macarons arrived in a vibrant array of pastel hues, each one a tiny, jewel-toned orb.</sentence>
<sentence>Their perfectly round surfaces gleamed with a delicate, almost porcelain-like sheen.</sentence>
<sentence>A thin, slightly crisp shell encased the soft, chewy interior.</sentence>
<sentence>The edges of the shells were adorned with a distinctive, ruffled foot that gave them a characteristic skirt-like appearance.</sentence>
<sentence>Some were a soft baby pink, others a cheerful lemon yellow, and a few boasted a delicate lavender.</sentence>
<sentence>The pastel shades were uniformly applied, creating a visually pleasing gradient across the collection.</sentence>
<sentence>Tiny air bubbles were visible upon closer inspection, speaking to their light and airy texture.</sentence>
<sentence>The fillings, peeking out from between the two shells, were a slightly darker, richer shade, hinting at their flavor.</sentence>
<sentence>A dusting of powdered sugar, delicately sprinkled on some, added a touch of frosty elegance.</sentence>
<sentence>Each macaron was a miniature masterpiece, perfectly formed and aesthetically captivating.</sentence>",10
food,macarons,"Use 10 sentences to describe the the color of the macarons:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The macarons shimmered with the delicate blush of a summer sunset.</sentence>
<sentence>A vibrant turquoise hue, reminiscent of a tropical ocean, caught the light.</sentence>
<sentence>Soft lavender tones whispered of twilight and gentle breezes.</sentence>
<sentence>Rich, deep chocolate brown hinted at decadent indulgence.</sentence>
<sentence>A cheerful lemon yellow radiated pure sunshine and zest.</sentence>
<sentence>Pale mint green evoked a sense of refreshing coolness.</sentence>
<sentence>A sophisticated rose gold metallic sheen gave them an air of elegance.</sentence>
<sentence>Bold, fiery red promised a burst of intense flavor.</sentence>
<sentence>Muted, earthy terracotta tones grounded the collection with natural beauty.</sentence>
<sentence>Each macaron's unique coloration was a miniature work of edible art.</sentence>",10
food,macarons,"Use 10 sentences to describe the the pattern of the macarons:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The macarons exhibit a charming and intricate patterned surface.</sentence>
<sentence>A delicate scattering of darker flecks adorns the smooth shells of each macaron.</sentence>
<sentence>These flecks are not uniform, varying slightly in size and density.</sentence>
<sentence>They create a visually appealing contrast against the lighter base color.</sentence>
<sentence>The distribution of these specks appears somewhat random, adding to the artisanal feel.</sentence>
<sentence>Upon closer inspection, the flecks seem to be embedded within or on the surface of the meringue.</sentence>
<sentence>There is a subtle speckled effect, reminiscent of natural textures.</sentence>
<sentence>This patterning lends a sophisticated and gourmet aesthetic to the confection.</sentence>
<sentence>The specks are concentrated rather than uniformly spread, leading to areas of denser coloration.</sentence>
<sentence>Overall, the patterned surface enhances the visual appeal and suggests a carefully crafted treat.</sentence>",10
food,macarons,"Use 10 sentences to describe the the shape of the macarons:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Macarons are characterized by their perfectly round and smooth discs.</sentence>
<sentence>Each macaron typically consists of two of these delicate shells.</sentence>
<sentence>The edges of the macaron shells are often slightly rounded, creating a soft outline.</sentence>
<sentence>A defining feature is the ""foot,"" a ruffled, slightly raised edge at the base of each shell.</sentence>
<sentence>This foot gives the macaron a distinctive, almost floral appearance.</sentence>
<sentence>The two shells are traditionally joined by a creamy filling, creating a unified, albeit layered, whole.</sentence>
<sentence>When viewed from the side, the macaron presents as a compact, stacked disc.</sentence>
<sentence>The overall shape evokes a small, edible jewel or a miniature orb.</sentence>
<sentence>Despite being composed of two halves, the completed macaron forms a singular, elegant shape.</sentence>
<sentence>Their symmetrical and polished form contributes significantly to their visual appeal.</sentence>",10
food,miso soup,"Use 10 sentences to describe the what the miso soup looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The miso soup arrives in a simple, often ceramic bowl.</sentence>
<sentence>A delicate, cloudy broth, usually a pale to medium brown, forms the base.</sentence>
<sentence>Darker flecks of miso paste are sometimes visible, hinting at its savory depths.</sentence>
<sentence>Thinly sliced green onions, vibrant against the muted broth, are a common garnish.</sentence>
<sentence>Silken cubes or soft squares of tofu often float gently on the surface.</sentence>
<sentence>Small, delicate pieces of dried seaweed, typically wakame, add darker, almost black wisps.</sentence>
<sentence>Occasionally, mushrooms or other vegetables might be present, adding subtle variations in color and texture.</sentence>
<sentence>The surface can sometimes have a faint sheen from a touch of oil.</sentence>
<sentence>Overall, the appearance is one of understated comfort and humble elegance.</sentence>
<sentence>It presents as a warm, inviting, and subtly complex visual experience.</sentence>",10
food,miso soup,"Use 10 sentences to describe the the appearance of the miso soup:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The miso soup arrived in a simple, unadorned ceramic bowl, its warmth radiating gently.</sentence>
<sentence>A rich, earthy brown broth formed the base, hinting at the fermented soybeans within.</sentence>
<sentence>Swirls of lighter, creamy off-white miso paste were visible, creating subtle marbling on the surface.</sentence>
<sentence>Thin slices of silken tofu, pale and delicate, floated serenely, catching the light.</sentence>
<sentence>Emerald green scallions, finely chopped, were sprinkled generously as a vibrant garnish.</sentence>
<sentence>Occasionally, a dark, almost translucent piece of wakame seaweed would peek out from beneath the broth's surface.</sentence>
<sentence>The aroma itself was a visual promise, a steamy invitation to its complex flavor.</sentence>
<sentence>Tiny bubbles of steam rose lazily, carrying the savory scent upward.</sentence>
<sentence>The overall impression was one of understated comfort and wholesome simplicity.</sentence>
<sentence>It was a picture of quiet nourishment, inviting a moment of peaceful enjoyment.</sentence>",10
food,miso soup,"Use 10 sentences to describe the the color of the miso soup:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The miso soup presented a gradient of warm, earthy tones.</sentence>
<sentence>Its base color was a gentle, translucent amber, hinting at the fermented soybeans within.</sentence>
<sentence>Within this amber liquid, darker, richer brown flecks swirled, evidence of the miso paste itself.</sentence>
<sentence>These darker hues weren't uniform, creating a subtle, marbled effect.</sentence>
<sentence>Depending on the type of miso, the overall shade could range from a pale straw to a deep, almost mahogany brown.</sentence>
<sentence>Tiny particles, the essence of the miso, lent a slightly cloudy or opaque quality to the otherwise clear broth.</sentence>
<sentence>When oil droplets from the dashi or other ingredients floated on the surface, they caught the light, adding a faint sheen.</sentence>
<sentence>The color wasn't a single, flat pigment but a complex interplay of light and shadow within the liquid.</sentence>
<sentence>These subtle variations in shade contributed to its comforting and rustic appearance.</sentence>
<sentence>Ultimately, the color of miso soup is inherently tied to its savory, umami-rich flavor profile.</sentence>",10
food,miso soup,"Use 10 sentences to describe the the pattern of the miso soup:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The miso soup presents a comforting and familiar tableau.</sentence>
<sentence>A steaming, amber broth forms the foundation of this culinary creation.</sentence>
<sentence>Within this liquid landscape, subtle ripples suggest a gentle warmth.</sentence>
<sentence>Scattered throughout are tender pieces of tofu, their pale cubes adrift.</sentence>
<sentence>Fine shavings of dark green seaweed, wakame, provide a delicate contrast.</sentence>
<sentence>Occasional flecks of minced scallions, like emerald jewels, dot the surface.</sentence>
<sentence>These ingredients are not arranged with strict symmetry but rather in a natural, organic flow.</sentence>
<sentence>The overall impression is one of simple, unpretentious elegance.</sentence>
<sentence>There's a sense of depth created by the varying textures and colors.</sentence>
<sentence>The pattern is one of subtle, harmonious distribution, inviting a mindful enjoyment of each spoonful.</sentence>",10
food,miso soup,"Use 10 sentences to describe the the shape of the miso soup:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The miso soup presented a comforting, liquid landscape within its vessel.</sentence>
<sentence>Its primary form was a gently yielding, amorphous volume, defined by the boundaries of the bowl.</sentence>
<sentence>The surface of the soup was a taut, shimmering plane, occasionally disturbed by subtle undulations.</sentence>
<sentence>Floating within this fluid expanse were small, irregular shapes of tofu and seaweed.</sentence>
<sentence>These solid elements created topographical variations, like miniature islands on a savory sea.</sentence>
<sentence>The overall impression of the miso soup's shape was one of organic fluidity and gentle volume.</sentence>
<sentence>It lacked any rigid angles or sharp edges, embodying a soft, natural plasticity.</sentence>
<sentence>The steam rising from the soup indicated its warm, inviting presence, adding an ephemeral, cloud-like element to its overall dynamic form.</sentence>
<sentence>When poured, it would flow in a smooth, cascading manner, demonstrating its viscous, yet pourable, geometry.</sentence>
<sentence>Ultimately, the shape of miso soup is an invitation to experience its pleasing, unpretentious roundness and subtle textural interplay.</sentence>",10
food,mussels,"Use 10 sentences to describe the what the mussels looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Mussels are bivalve mollusks, meaning they have two hinged shells.</sentence>
<sentence>Their shells are typically oval or elongated in shape, often tapering at one end.</sentence>
<sentence>The exterior of the mussel shell is usually a dark, lustrous color, ranging from deep blue-black to brown or even a greenish hue.</sentence>
<sentence>The surface of the shell can be smooth or exhibit concentric growth rings, giving it a textured appearance.</sentence>
<sentence>Sometimes, barnacles or other marine organisms can attach themselves to the outer shell, adding to its intricate surface.</sentence>
<sentence>Inside, the shells are lined with a nacreous layer, also known as mother-of-pearl, which gleams with iridescent colors.</sentence>
<sentence>This inner lining can display pearly whites, pinks, blues, and greens depending on the angle of the light.</sentence>
<sentence>The soft body of the mussel, when visible, is typically a pale cream or yellowish color.</sentence>
<sentence>They possess a muscular foot, which is usually a lighter shade and can be extended for movement or attachment.</sentence>
<sentence>Overall, mussels present a hardy, often dark, external shell that conceals a surprisingly beautiful, iridescent interior and a fleshy, internal body.</sentence>",10
food,mussels,"Use 10 sentences to describe the the appearance of the mussels:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Mussels typically present as a pair of shells fused at a hinge, forming a compact, often oval or elongated shape.</sentence>
<sentence>The exterior of the mussel shell is usually rough and textured, with a matte finish that can range from smooth to ribbed or slightly corrugated.</sentence>
<sentence>Coloration on the exterior is highly variable, commonly appearing in shades of dark blue, black, brown, or greenish hues.</sentence>
<sentence>Some mussels exhibit subtle color variations or faint banding patterns on their shells.</sentence>
<sentence>The hinge line, where the two shells meet, is a prominent feature, often appearing as a slightly raised seam.</sentence>
<sentence>When viewed from the side, the shells often display a sturdy, somewhat convex profile.</sentence>
<sentence>The interior of the mussel shell is typically smooth and lustrous, often pearlescent and iridescent, catching the light beautifully.</sentence>
<sentence>This interior surface frequently displays shades of white, cream, or pale pink, sometimes with deeper purplish or bluish tones near the hinge.</sentence>
<sentence>The overall impression is one of a robust, somewhat utilitarian exterior protecting a surprisingly elegant interior.</sentence>
<sentence>The sharp, pointed end of the mussel, known as the umbo, is often the most weathered part of the shell.</sentence>",10
food,mussels,"Use 10 sentences to describe the the color of the mussels:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Mussels shimmer with an opulent, dark bluish-black.</sentence>
<sentence>Their shells often exhibit profound, inky depths, reminiscent of a moonless night.</sentence>
<sentence>Within these depths, hints of deep indigo and violet can sometimes be perceived.</sentence>
<sentence>The surface of the mussel shell is not uniformly colored, often displaying subtle variations.</sentence>
<sentence>Some shells possess a faint iridescence, catching the light with a metallic sheen.</sentence>
<sentence>This sheen can shift through shades of petrol blue and even a touch of emerald green.</sentence>
<sentence>The interior of the mussel, where the flesh resides, presents a stark contrast.</sentence>
<sentence>There, a pearly, silver-white or pale grey is commonly found, often with a soft luminescence.</sentence>
<sentence>The outer coloration serves as a protective camouflage, blending with rocky outcrops and shadowy marine environments.</sentence>
<sentence>Overall, the color of mussels is a captivating blend of dark, mysterious hues and surprising flashes of light.</sentence>",10
food,mussels,"Use 10 sentences to describe the the pattern of the mussels:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The mussels display a striking pattern of concentric rings.</sentence>
<sentence>These rings are primarily a deep, rich brown color.</sentence>
<sentence>Occasional lighter, almost tan, bands interrupt the darker coloration.</sentence>
<sentence>The rings are not perfectly uniform, varying slightly in thickness and spacing.</sentence>
<sentence>Some mussels exhibit a subtle iridescence within these brown bands.</sentence>
<sentence>A prominent, often slightly raised, growth line marks the edge of each annual or seasonal addition.</sentence>
<sentence>The overall pattern suggests a history of growth and feeding cycles.</sentence>
<sentence>The texture of the shell is rough where these rings are most pronounced.</sentence>
<sentence>In some specimens, the rings become less distinct towards the shell's apex.</sentence>
<sentence>This patterned growth provides a unique visual signature for each individual mussel.</sentence>",10
food,mussels,"Use 10 sentences to describe the the shape of the mussels:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Mussels possess a distinctive, elongated, and asymmetrical shell.</sentence>
<sentence>Their shape is often described as ovate or wedge-like.</sentence>
<sentence>One side of the shell is typically more rounded, forming the anterior end.</sentence>
<sentence>The opposite side tapers to a more pointed posterior end.</sentence>
<sentence>The shell's curvature creates a somewhat flattened profile when viewed from the side.</sentence>
<sentence>The two halves of the shell, called valves, are joined by a hinge that allows them to open and close.</sentence>
<sentence>The overall shape facilitates their ability to anchor themselves securely to surfaces.</sentence>
<sentence>This streamlined form also helps them resist strong currents in their aquatic environments.</sentence>
<sentence>The surface of the shell can be smooth or exhibit concentric growth lines, adding subtle texture to the shape.</sentence>
<sentence>Some species may have a slightly more rounded or irregular outline, but the general wedge-like structure remains consistent.</sentence>",10
food,nachos,"Use 10 sentences to describe the what the nachos looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>A vibrant mountain of tortilla chips forms the base, their golden-brown edges hinting at a satisfying crispness.</sentence>
<sentence>Generous dollops of molten, creamy cheese are draped liberally over the chips, creating gooey cascades.</sentence>
<sentence>Tiny flecks of jalapeño, their green skin speckled with seeds, add pops of color and promise a fiery kick.</sentence>
<sentence>Bright red pico de gallo, a finely diced medley of tomatoes, onions, and cilantro, is scattered across the top like confetti.</sentence>
<sentence>Smooth, pale sour cream swirls in dollops, providing a cool contrast to the warm, spicy elements.</sentence>
<sentence>Occasionally, a sliver of black olive peeks out, its dark, glossy surface adding visual depth.</sentence>
<sentence>If present, seasoned ground beef or shredded chicken is tucked between the chips and cheese, adding reddish-brown chunks.</sentence>
<sentence>The overall presentation is an inviting, slightly messy, and undeniably delicious-looking pile.</sentence>
<sentence>You can almost see the texture of the crunchy chips giving way to the soft, melted toppings.</sentence>
<sentence>Each nacho appears to be a miniature landscape of flavor and texture, begging to be devoured.</sentence>",10
food,nachos,"Use 10 sentences to describe the the appearance of the nachos:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>A generous bed of golden-brown tortilla chips formed the foundation of the nacho platter.</sentence>
<sentence>Each chip was expertly layered, ensuring every bite would be laden with toppings.</sentence>
<sentence>A molten sea of creamy, pale yellow cheese blanketed the chips, clinging enticingly to their peaks and valleys.</sentence>
<sentence>Scattered across the cheese were vibrant dollops of pico de gallo, featuring the ruby red of diced tomatoes and the emerald green of finely chopped cilantro.</sentence>
<sentence>Tender, seasoned ground beef winked through the cheese, its rich brown color a warm contrast to the lighter elements.</sentence>
<sentence>A scattering of black beans, dark and earthy, punctuated the landscape, adding visual texture.</sentence>
<sentence>Cool, dollops of sour cream, stark white against the warm colors, offered a creamy counterpoint.</sentence>
<sentence>Thinly sliced jalapeños, a verdant green with a hint of spice in their appearance, were strategically placed.</sentence>
<sentence>A dusting of finely shredded cheddar cheese, a brighter orange than the melted layer, provided an extra touch of richness.</sentence>
<sentence>Finally, a sprinkle of fresh cilantro leaves, a vibrant green garnish, crowned the entire delicious creation.</sentence>",10
food,nachos,"Use 10 sentences to describe the the color of the nachos:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The base of the nachos presented a warm, inviting golden-yellow, reminiscent of toasted corn.</sentence>
<sentence>Upon this foundation, dollops of melted cheese offered a creamy, off-white landscape with hints of yellow where it had browned slightly.</sentence>
<sentence>Scattered across the cheesy expanse were bursts of vibrant red from diced tomatoes, adding a juicy, contrasting hue.</sentence>
<sentence>Dark green flecks of jalapeños peppered the surface, providing a sharp, verdant punctuation.</sentence>
<sentence>In some areas, a deeper, almost mahogany brown could be observed where the tortilla chips had reached peak crispness.</sentence>
<sentence>A subtle brown undertone was present in the tortilla chips themselves, suggesting they were baked to perfection.</sentence>
<sentence>When considering the overall impression, the color palette was a comforting blend of earthy tones and bright accents.</sentence>
<sentence>The cheese, in its melted state, took on a rich, buttery color that flowed over the chips.</sentence>
<sentence>Occasionally, a darker, more intense orange hinted at the presence of aged cheddar mixed into the blend.</sentence>
<sentence>The combined effect was a visually appealing tapestry of edible colors, promising a delicious experience.</sentence>",10
food,nachos,"Use 10 sentences to describe the the pattern of the nachos:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The nachos are arranged in a generous, overlapping layer.</sentence>
<sentence>Chips form a foundational base, with many edges peeking out.</sentence>
<sentence>Melted cheese blankets the surface, creating gooey pockets.</sentence>
<sentence>Beans are scattered throughout, adding dark contrast to the cheese.</sentence>
<sentence>Salsa is dotted across the nachos, providing vibrant red bursts.</sentence>
<sentence>Jalapeño slices are strategically placed, offering pops of green.</sentence>
<sentence>The layering suggests a hearty, communal dish.</sentence>
<sentence>Some chips are entirely covered, while others are more exposed.</sentence>
<sentence>The overall pattern is organic and somewhat haphazard, reflecting their delicious chaos.</sentence>
<sentence>This arrangement promises a delightful mix of textures and flavors in every bite.</sentence>",10
food,nachos,"Use 10 sentences to describe the the shape of the nachos:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The nachos are a symphony of irregular, fragmented shapes.</sentence>
<sentence>Each nacho chip possesses a distinct, often geometric, yet incomplete form.</sentence>
<sentence>Some are broad and triangular, reminiscent of a torn piece of paper.</sentence>
<sentence>Others are smaller, more delicate shards, like shattered pottery.</sentence>
<sentence>There are also curved segments, suggesting the edge of a larger, broken disc.</sentence>
<sentence>The overall arrangement is a chaotic mosaic of these broken pieces.</sentence>
<sentence>No two nacho chips are perfectly alike in their jagged outlines.</sentence>
<sentence>The edges are rarely smooth, often featuring rough, uneven breaks.</sentence>
<sentence>Their collective form creates a textured, uneven landscape.</sentence>
<sentence>It's a collection of imperfect, fractured polygons that collectively form a delightful, edible terrain.</sentence>",10
food,omelette,"Use 10 sentences to describe the what the omelette looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The omelette sits proudly on the plate, a golden disc promising a delightful meal.</sentence>
<sentence>Its surface is a tapestry of light and shadow, with areas of deep yellow and paler ivory.</sentence>
<sentence>A slight puffiness suggests its airy, fluffy interior, hinting at a tender texture.</sentence>
<sentence>The edges are delicately browned, creating a subtle contrast with the softer center.</sentence>
<sentence>Tiny imperfections, like minute bubbles or slight folds, speak of its handmade nature.</sentence>
<sentence>A faint sheen reflects the ambient light, indicating a perfectly cooked, not dried-out, finish.</sentence>
<sentence>If fillings are present, they might peek through translucent sections, offering tantalizing glimpses.</sentence>
<sentence> Steam might still be gently rising, a visual confirmation of its fresh warmth.</sentence>
<sentence>The overall shape is generally semi-circular or a neatly folded oval, depending on preparation.</sentence>
<sentence>It appears both robust enough to hold its shape and delicate enough to yield easily to a fork.</sentence>",10
food,omelette,"Use 10 sentences to describe the the appearance of the omelette:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The omelette lay partially folded, a golden crescent on the plate.</sentence>
<sentence>Its surface was a delicate, uniform yellow, hinting at a perfectly cooked egg.</sentence>
<sentence>Tiny, glossy bubbles dotted the exterior, a testament to the gentle heat it had endured.</sentence>
<sentence>The edges were slightly crisped, offering a subtle contrast in texture.</sentence>
<sentence>A faint sheen of butter or oil gave it a subtle, appetizing glow.</sentence>
<sentence>Peeking from between the folds, one could glimpse slivers of vibrant green herbs.</sentence>
<sentence>These flecks of parsley or chives added a touch of color and freshness.</sentence>
<sentence>The aroma, though unseen, could be imagined: a comforting, savory scent.</sentence>
<sentence>It possessed a satisfying thickness, promising a substantial bite.</sentence>
<sentence>Overall, it was a simple yet inviting presentation, promising a delicious and satisfying meal.</sentence>",10
